policy,network,seed,rmse_total,iae_total,violation_pct,violation_mag,transmissions,bytes_sent,energy_mj,channel_loss_pct,congestion_drops,avg_aoi,max_aoi,fairness,rmse_temperature,rmse_humidity,rmse_co2,rmse_soil_moisture
cvoi,burst,2042,0.0969828411737047,29.850102381891688,11.666666666666666,2.0168931544422857,719,12928,1659.36,15.99443671766342,718,1.9729166666666669,8.0,0.9767378454614454,0.31023584676206983,0.022446352366101992,0.025836198725486894,0.029412966841160123
periodic_all,burst,2043,0.1496903540921917,48.47823530765635,10.555555555555555,1.990607284911388,720,12960,1663.2,12.5,720,90.83125,360.0,0.5064401542208485,0.31014658236530435,0.02221289221775208,0.04589407524587358,0.22050786653983676
round_robin,burst,2043,0.10156084768588715,30.6684316964463,13.61111111111111,4.454707108782113,720,12960,1663.2,12.5,720,2.077777777777778,16.0,0.989634120982099,0.32762545018963296,0.023189777503609125,0.024726833718699225,0.030701329331607317
error_trigger,burst,2043,0.09665764665197726,29.862233804600354,10.555555555555555,1.990607284911388,720,12836,1648.32,12.5,720,4.351388888888889,37.0,0.8144306313923847,0.31014658236530435,0.022927751675689584,0.02296400501724047,0.030592247549674604
aoi,burst,2043,0.09792877066668487,30.01116492301039,11.666666666666666,2.740336606354644,720,12976,1665.12,12.5,718,1.729861111111111,7.0,0.9994956679750089,0.31452387347623645,0.022345391483609964,0.024514286323586296,0.03033153138330672
risk,burst,2043,0.1362489649864668,41.45194289626525,10.277777777777779,1.8252369577558922,221,3928,579.3599999999999,9.049773755656108,0,83.70972222222221,360.0,0.5492569053983938,0.2953590708274862,0.06918549635624782,0.03132292831937944,0.1491283644427537
cvoi,burst,2043,0.09671038969286357,29.80495827516165,10.277777777777779,1.9895000724054266,718,12900,1656.0,12.395543175487465,718,1.8659722222222221,7.0,0.9807379255799956,0.31006901861251646,0.02253634226584237,0.024149004138549132,0.030087193754546285
periodic_all,burst,2044,0.10778496592748388,33.66746465327533,11.38888888888889,1.8805813412715446,720,12960,1663.2,13.055555555555555,720,90.84722222222223,360.0,0.5066171290593273,0.3097095203863928,0.02066331265155252,0.027708748545176777,0.0730582821268134
round_robin,burst,2044,0.09961668370637493,30.40289731042703,12.5,3.050511060309652,720,12960,1663.2,13.055555555555555,720,2.0875,11.0,0.99756725270794,0.3196138474224538,0.02106649887470235,0.02382900470520952,0.033957383823134
error_trigger,burst,2044,0.09749561247637792,30.260463140469223,11.38888888888889,1.8805813412715446,720,12762,1639.44,13.055555555555555,720,3.7055555555555553,21.0,0.8117503263176614,0.3097095203863928,0.02179893618792962,0.02536488576345196,0.03310910756773729
aoi,burst,2044,0.09809502417072341,30.07247725758339,12.222222222222221,2.7904533063873345,720,12968,1664.1599999999999,13.055555555555555,718,1.7715277777777778,8.0,0.9997439035956783,0.3155539660008194,0.020771819641602483,0.023302317931217915,0.032751993109253856
risk,burst,2044,0.1105998118478585,33.27997369337572,10.277777777777779,1.917629148967472,201,3618,542.16,10.945273631840797,0,136.36111111111111,360.0,0.7608451211699115,0.30080685532078566,0.04082536139865818,0.027708748545176777,0.0730582821268134
cvoi,burst,2044,0.09680872775917454,29.906683432598204,10.555555555555555,1.8825643698804795,718,12924,1658.8799999999999,13.09192200557103,718,1.9395833333333332,9.0,0.9740672822277243,0.30916899525840325,0.021023745726580563,0.02464546992389352,0.03239670012782082
periodic_all,burst,2045,0.1839411613037023,61.24930678578119,9.722222222222221,1.8235878172484963,720,12960,1663.2,13.333333333333334,720,90.83541666666667,360.0,0.5064863359160848,0.30778706443080556,0.021730448139138953,0.028903669768518287,0.37734346287634646
round_robin,burst,2045,0.09940145355711147,30.202067223588575,13.88888888888889,2.9318663542890335,720,12960,1663.2,13.333333333333334,720,2.0284722222222222,9.0,0.9983493534162909,0.3189468306389785,0.022731991549123386,0.024249035986431144,0.03167795605391287
error_trigger,burst,2045,0.09620859597554597,29.648555196299903,9.722222222222221,1.8235878172484963,720,12792,1643.04,13.333333333333334,720,4.144444444444445,31.0,0.8035928882967575,0.30778706443080556,0.022654988756655135,0.023264679950482894,0.031127650764240327
aoi,burst,2045,0.09706212158594758,29.7348496251467,11.666666666666666,2.2818314077892103,720,12966,1663.9199999999998,13.333333333333334,718,1.7375,6.0,0.999317399584707,0.3108106561337897,0.021950099157966387,0.023974678361894847,0.03151305269013945
risk,burst,2045,0.14365827592648606,44.36757994806128,10.555555555555555,1.988627157591436,220,3912,577.44,12.727272727272727,0,94.14722222222221,360.0,0.5457091001814393,0.2988296784791706,0.09303954583220186,0.028903669768518287,0.15386020962605354
cvoi,burst,2045,0.09645793469784844,29.72987537021364,9.722222222222221,1.8244917773851301,720,12938,1660.56,13.333333333333334,718,1.922222222222222,6.0,0.9734680041432214,0.3076240663146849,0.022387392768194337,0.024143910425153948,0.03167636928336056
periodic_all,congested,2026,0.1559804146930691,50.99718620439345,11.11111111111111,2.3092478444739784,720,12960,1663.2,27.36111111111111,720,90.94652777777777,360.0,0.5077172669043833,0.30962257151323186,0.022512921634031128,0.03165830600919326,0.2601278596158202
round_robin,congested,2026,0.10190127194480975,30.68063665100107,12.777777777777779,4.073654813540573,720,12960,1663.2,27.36111111111111,720,2.3854166666666665,11.0,0.9996195265855643,0.32340283699212197,0.02236237838601093,0.031246705917048402,0.03059316648405766
error_trigger,congested,2026,0.09838120106465809,30.395083549613233,11.11111111111111,2.3096673547771838,720,12956,1662.72,27.36111111111111,720,4.604166666666667,30.0,0.8240729200719852,0.3098628063451373,0.022588699532525354,0.030971922049527145,0.030101376331442536
aoi,congested,2026,0.09927963995944679,30.247591519660443,11.38888888888889,2.9548057268213794,720,12986,1666.32,27.36111111111111,718,2.0493055555555557,7.0,0.9974980080591934,0.31307156746456266,0.022779518555294722,0.030753258931545298,0.030514214886384516
risk,congested,2026,0.1304837712432449,39.3757106180666,10.277777777777779,2.3981629126614754,230,4088,598.56,30.0,0,94.30763888888889,360.0,0.55302389878791,0.2991519972583799,0.037267800028180004,0.03165830600919326,0.15385698167722642
cvoi,congested,2026,0.09844063993549546,30.152175328492483,12.222222222222221,2.4226436566987655,719,12930,1659.6,27.399165507649514,718,2.2437500000000004,9.0,0.9802736032098751,0.3110993204035597,0.022446296780455635,0.03031399080825792,0.029902951749708594
periodic_all,congested,2027,0.18042865955795517,59.706230304995714,11.944444444444445,2.7188160497510303,720,12960,1663.2,26.52777777777778,720,90.95138888888889,360.0,0.507771148345648,0.31361191073141975,0.02161964632054447,0.026571950051974123,0.35991113112788237
round_robin,congested,2027,0.09985012284131077,29.880750162416152,12.777777777777779,4.660020000269968,720,12960,1663.2,26.52777777777778,720,2.3187499999999996,12.0,0.9998634134990871,0.32289168551005737,0.021911603885204876,0.02432932242764525,0.030267879542335615
error_trigger,congested,2027,0.09706590996577201,29.833899323418027,11.944444444444445,2.715469080926735,720,12878,1653.36,26.52777777777778,720,4.339583333333334,30.0,0.8529819374010763,0.3134047983483479,0.022243390593941405,0.022842236025822884,0.02977321489497585
aoi,congested,2027,0.09779040900712964,29.887545520226503,12.777777777777779,3.190241998931439,720,12984,1666.08,26.52777777777778,718,2.0229166666666667,7.0,0.9981739992780501,0.31485384937243,0.021906132665183556,0.024489666334577245,0.029911987656327795
risk,congested,2027,0.1368541350225909,41.73973419228436,11.38888888888889,2.4473864646012067,235,4174,608.88,27.659574468085108,0,94.90972222222221,360.0,0.5509261216038511,0.3077012528136743,0.049230420530204044,0.026571950051974123,0.1639129166945111
cvoi,congested,2027,0.0966982873596062,29.720757838747918,10.833333333333334,2.363236346331442,719,12920,1658.3999999999999,26.564673157162726,718,2.207638888888889,9.0,0.983828613961129,0.3098442269175333,0.021766012881965027,0.025003119795077414,0.03017978984384903
periodic_all,congested,2028,0.16260375094077517,53.33144628276162,10.555555555555555,1.9271412959042276,720,12960,1663.2,24.305555555555557,720,90.92152777777778,360.0,0.5074402885655307,0.3079540761800447,0.02275661211100001,0.031025730680974903,0.28867858479108105
round_robin,congested,2028,0.10182310761513794,30.8765933925699,12.222222222222221,3.821495507169027,720,12960,1663.2,24.305555555555557,720,2.322916666666667,12.0,0.9971906006614623,0.3216522677049668,0.02252243542140884,0.02778392060205949,0.0353338067321166
error_trigger,congested,2028,0.09883751215023635,30.61442603069636,10.555555555555555,1.9271412959042276,720,12826,1647.12,24.305555555555557,720,4.902777777777778,40.0,0.7814935131300041,0.30789572621748323,0.02301264369561242,0.02806827688607238,0.036373401801777394
aoi,congested,2028,0.09977383021817922,30.51638185733099,11.666666666666666,2.892967758612311,720,12986,1666.32,24.305555555555557,718,1.9638888888888886,7.0,0.999225366385512,0.3131855997606187,0.022565308918276576,0.02775008382316921,0.03559432837065237
risk,congested,2028,0.14098029857019684,43.173324756333464,10.833333333333334,2.044184218511308,213,3802,564.24,24.88262910798122,0,95.72222222222223,360.0,0.5708077236643723,0.29644455610015547,0.06998913312330006,0.031025730680974903,0.16646177437635695
cvoi,congested,2028,0.09846240396551496,30.329323590164496,10.555555555555555,1.927067336324169,720,12966,1663.9199999999998,24.305555555555557,718,2.2423611111111112,11.0,0.9673405105993469,0.308167029757074,0.02261335205084858,0.02783914189097475,0.03523009216316254
periodic_all,congested,2029,0.15771426877624317,51.63092933172568,10.833333333333334,2.1946119591823985,720,12960,1663.2,24.583333333333332,720,90.90625,360.0,0.5072710769335433,0.30932803954646443,0.02251546594223362,0.03305792364183716,0.2659556459744375
round_robin,congested,2029,0.09909004049994614,29.967162569857987,12.777777777777779,2.9665755707613415,720,12960,1663.2,24.583333333333332,720,2.359722222222222,13.0,0.9979198774147388,0.31473256763136936,0.022206984067839167,0.026550018256864674,0.03287059204371141
error_trigger,congested,2029,0.09783822064374063,30.187958558097456,10.833333333333334,2.1946119591823985,720,12882,1653.84,24.583333333333332,720,4.3902777777777775,30.0,0.815348468751195,0.30932803954646443,0.02383170294140356,0.026540669395902727,0.03165247069119182
aoi,congested,2029,0.0978672232262372,29.897723738458122,11.38888888888889,2.524141339046212,720,12984,1666.08,24.583333333333332,718,1.95,6.0,0.9994645768776402,0.3112850057358035,0.022344407621200393,0.02646438840464672,0.03137509114329825
risk,congested,2029,0.13044805974209164,39.3442374257902,10.833333333333334,2.5265232532480826,217,3838,568.56,25.34562211981567,0,94.61319444444445,360.0,0.5479854380110433,0.29656553150354337,0.039445888754126676,0.03305792364183716,0.15272289506885936
cvoi,congested,2029,0.09760357980621949,30.018628722614018,10.833333333333334,2.171966802766989,718,12902,1656.24,24.651810584958216,718,2.1638888888888888,8.0,0.9697005045396038,0.3092706335530006,0.02278951193095438,0.026802672761722865,0.031551500979200064
periodic_all,congested,2030,0.21091630671266456,70.58399005995317,79.16666666666667,23.29781287177811,720,12960,1663.2,26.944444444444443,720,90.92430555555555,360.0,0.5074710967422366,0.30999660520953687,0.02275306447339131,0.030652753570443152,0.4802628035972869
round_robin,congested,2030,0.10105897290066847,30.601990091767377,13.055555555555555,2.8755987891644814,720,12960,1663.2,26.944444444444443,720,2.40625,11.0,0.9977135121641898,0.3154875768236848,0.02325884759319241,0.02745556689072341,0.03803390029507325
error_trigger,congested,2030,0.09933232335030155,30.53356588145762,11.11111111111111,2.281533004293478,720,12828,1647.36,26.944444444444443,720,4.5777777777777775,35.0,0.8125908156918201,0.30999660520953687,0.023754799376701483,0.02693813185060448,0.03663975696436335
aoi,congested,2030,0.10139095283469063,30.855427601921726,12.777777777777779,3.4280372249988305,720,12948,1661.76,26.944444444444443,718,2.0180555555555557,7.0,0.9983897770314828,0.3178655696505689,0.022836518624712848,0.027429901329897644,0.03743182173358311
risk,congested,2030,0.1328693963683676,40.31217492395253,10.0,1.9847236162692177,212,3766,559.92,28.30188679245283,0,95.56111111111112,360.0,0.5580504706356325,0.2911603613317009,0.039473665940699,0.030652753570443152,0.17019080463062722
cvoi,congested,2030,0.0991012285923797,30.453489927229512,10.277777777777779,2.120070075872539,719,12916,1657.9199999999998,26.981919332406118,718,2.2006944444444443,9.0,0.9755973426875048,0.30802319503053854,0.02344624968545629,0.027203112879066616,0.037732356774457375
periodic_all,congested,2031,0.11359592846446712,35.534484842600236,11.38888888888889,2.175044555138805,720,12960,1663.2,24.444444444444443,720,90.91388888888889,360.0,0.5073556726082287,0.3106706557652883,0.02130432113067039,0.05168300903250367,0.07072572792940615
round_robin,congested,2031,0.0989283687635764,30.090401029848202,12.5,3.0356318727018636,720,12960,1663.2,24.444444444444443,720,2.3159722222222223,8.0,0.9995137331838014,0.3161673012575484,0.021522490553923905,0.029323679402701718,0.028700003840131588
error_trigger,congested,2031,0.0980787227668497,30.371898024502375,11.38888888888889,2.175044555138805,720,12926,1659.12,24.444444444444443,720,4.169444444444444,27.0,0.8048163935252072,0.3106706557652883,0.022166592845849112,0.028612273318431275,0.030865369137830105
aoi,congested,2031,0.09875457003167801,30.25363125050244,11.944444444444445,2.9641483541131524,720,12942,1661.04,24.444444444444443,718,1.9562499999999998,6.0,0.9981119426288465,0.3144946637785623,0.02161059849411293,0.02979007460452835,0.029122943249508447
risk,congested,2031,0.11158742822740123,33.41365495841792,10.833333333333334,2.1432404389575033,192,3448,521.76,20.3125,0,117.79097222222222,360.0,0.7524888369881042,0.29610259730478616,0.031101923294447192,0.03689871189838451,0.08224648041198704
cvoi,congested,2031,0.09795571238843409,30.276361394572376,11.38888888888889,2.112622199705181,718,12932,1659.84,24.37325905292479,718,2.1520833333333336,7.0,0.9742024743747938,0.31073961370231085,0.021832739728632145,0.02929079621352765,0.029959699909265714
periodic_all,congested,2032,0.2007655498980465,66.88146804508072,56.666666666666664,8.100867669303051,720,12960,1663.2,25.0,720,90.91805555555555,360.0,0.5074018623146621,0.3102225409678459,0.02323762706720139,0.04897636996945926,0.42062566158767956
round_robin,congested,2032,0.1007117326471083,30.457460002386753,12.5,3.2292915427906865,720,12960,1663.2,25.0,720,2.2694444444444444,11.0,0.9982808348485975,0.3180354539537103,0.02437237108683633,0.025848028064931673,0.03459107748295487
error_trigger,congested,2032,0.0988811731743009,30.63513091363344,10.833333333333334,2.1629471896186807,720,12818,1646.1599999999999,25.0,720,4.520833333333333,30.0,0.8026289653886294,0.31036299060190475,0.02442754279580423,0.027051226567533296,0.0336829327319613
aoi,congested,2032,0.09877080985958508,30.26461441347788,12.777777777777779,2.2029431406813504,720,12970,1664.3999999999999,25.0,718,1.975,6.0,0.9987395264964375,0.3119443535091795,0.023369579355241657,0.025376439215806224,0.03439286735811295
risk,congested,2032,0.15567541124491135,47.75318706727206,11.11111111111111,2.204827734174567,243,4334,628.0799999999999,27.57201646090535,0,46.90763888888888,330.0,0.3679123799718309,0.29823169369930697,0.13746137378544016,0.03177811101318515,0.15523046648171307
cvoi,congested,2032,0.09793065221800909,30.08068701980976,10.555555555555555,2.1027132194732885,718,12930,1659.6,25.069637883008358,718,2.215972222222222,9.0,0.968047849068727,0.30939835017316425,0.023812523315228085,0.02525121116729425,0.033260524216349764
periodic_all,congested,2033,0.1764694375542457,58.520259182400956,15.555555555555555,2.303248777909034,720,12960,1663.2,26.944444444444443,720,90.92708333333334,360.0,0.5075018642577929,0.30848883798743554,0.022533390013112515,0.028376762792120973,0.3464787594243138
round_robin,congested,2033,0.09838745915336744,29.966104460784702,11.38888888888889,2.6547201419479443,720,12960,1663.2,26.944444444444443,720,2.313194444444444,8.0,0.9986791459578868,0.31614131544031393,0.02280555977774254,0.02387558455913142,0.030727376836281888
error_trigger,congested,2033,0.09667076585521422,29.92702123215748,10.555555555555555,2.0241600239969335,720,12872,1652.6399999999999,26.944444444444443,720,4.260416666666667,26.0,0.8283989840385397,0.30848883798743554,0.023642963997105658,0.025089049328600222,0.029462212107715484
aoi,congested,2033,0.098035787991704,30.09144808818697,11.944444444444445,2.3249651485052425,720,12978,1665.36,26.944444444444443,718,2.0055555555555555,8.0,0.9980346939070072,0.31397715361034445,0.022714176867287758,0.024011025793637605,0.031440795695546135
risk,congested,2033,0.13354130275699339,40.298693086359094,10.277777777777779,1.9505637453188043,208,3698,551.76,24.51923076923077,0,96.22291666666666,360.0,0.5650177561770625,0.29300914497472375,0.050618533459299765,0.028376762792120973,0.162160769801829
cvoi,congested,2033,0.09689780001461278,29.798939045593144,11.666666666666666,2.1053504341503824,718,12914,1657.6799999999998,27.01949860724234,718,2.1638888888888888,8.0,0.9807032045916954,0.3102016853935146,0.02270419260576336,0.024472071383585176,0.030213250675587926
periodic_all,congested,2034,0.1011396450420434,31.496254570833322,10.833333333333334,1.9093430985438449,720,12960,1663.2,21.666666666666668,720,90.89305555555555,360.0,0.50712488404682,0.3087304761926405,0.020952626715852546,0.027876530248118907,0.04699894701156166
round_robin,congested,2034,0.09817729172167464,30.323762710438864,12.222222222222221,2.5260090373192856,720,12960,1663.2,21.666666666666668,720,2.204861111111111,9.0,0.9974231863429901,0.3162324156316024,0.02084276208437581,0.02367042552725188,0.03196356364346839
error_trigger,congested,2034,0.09643648669091047,30.16558395007173,10.833333333333334,1.9093430985438449,720,12776,1641.12,21.666666666666668,720,4.7868055555555555,49.0,0.7387161103781639,0.3087304761926405,0.021053974071385723,0.023897631484686512,0.032063865014929194
aoi,congested,2034,0.0966815444796489,30.029094980534957,10.833333333333334,2.2739084118338337,720,12960,1663.2,21.666666666666668,718,1.888888888888889,6.0,0.9983472430306521,0.3109283064206975,0.02123893789157958,0.023282132276356962,0.03127680132996152
risk,congested,2034,0.10101833202501816,30.564672004494362,10.0,1.7029569781881198,207,3726,555.12,18.840579710144926,0,136.38125,360.0,0.7610648749841751,0.2980841027047949,0.03111374813559712,0.027876530248118907,0.04699894701156166
cvoi,congested,2034,0.09620672645457486,30.010740058997882,10.833333333333334,1.8497580217069016,718,12902,1656.24,21.72701949860724,718,2.0999999999999996,9.0,0.9701002203883755,0.30824998083574057,0.021184307819462032,0.02393587785285283,0.03145673931024401
periodic_all,congested,2035,0.12049867060701189,37.73513736376603,11.11111111111111,2.143921468294895,720,12960,1663.2,25.833333333333332,720,90.92430555555555,360.0,0.507471112365473,0.3086938809098601,0.022935099863176076,0.044453036606854526,0.1059126650481568
round_robin,congested,2035,0.0999940578791015,30.05506676159978,13.055555555555555,4.109520021022844,720,12960,1663.2,25.833333333333332,720,2.4215277777777775,15.0,0.9984854994452602,0.32061132596368436,0.02322319607384638,0.024065295705014433,0.032076413773860855
error_trigger,congested,2035,0.09613509752111352,29.732081240766636,11.11111111111111,2.143921468294895,720,12880,1653.6,25.833333333333332,720,4.868055555555555,37.0,0.774780599102839,0.3086938809098601,0.022262626556858903,0.02377222423708318,0.029811658380651838
aoi,congested,2035,0.09700111118410837,29.7075601320796,11.944444444444445,2.6444734933254446,720,12938,1660.56,25.833333333333332,718,2.0041666666666664,6.0,0.9976135835378358,0.3102540205283535,0.023015930710270853,0.023354852068875186,0.03137964142893393
risk,congested,2035,0.1373439068810267,42.78590640577887,10.833333333333334,2.738007690045072,205,3694,551.28,25.853658536585368,0,128.23611111111111,360.0,0.7551238565668222,0.30799507829021733,0.10411542257674232,0.031352461608990356,0.1059126650481568
cvoi,congested,2035,0.0966496389198369,29.870222888267676,11.11111111111111,2.137143032950191,718,12908,1656.96,25.766016713091922,718,2.2333333333333334,9.0,0.9736163136824254,0.30848165394317567,0.023421915723505014,0.023316493153472687,0.03137849285919424
periodic_all,congested,2036,0.11448994591348814,35.35672485525059,11.11111111111111,2.2148855227746544,720,12960,1663.2,27.5,720,90.94513888888889,360.0,0.5077019043455864,0.3108745492350547,0.023147968480995013,0.044648613393720955,0.07928865254418188
round_robin,congested,2036,0.10151987142580593,30.764508010637154,14.444444444444445,4.015005046588023,720,12960,1663.2,27.5,720,2.420138888888889,13.0,0.9995678358502544,0.3256428844755568,0.023439170056015052,0.024602239723370212,0.03239519144828171
error_trigger,congested,2036,0.09859842897458834,30.455854967686435,11.11111111111111,2.2148855227746544,720,12818,1646.1599999999999,27.5,720,4.645833333333333,27.0,0.8261200883082843,0.3109790220214588,0.024603214262075696,0.02522254444167943,0.03358893517313949
aoi,congested,2036,0.09864848999467166,30.120136944586136,13.055555555555555,2.811282055863166,720,12956,1662.72,27.5,718,2.045138888888889,8.0,0.9989768377953939,0.31581334578689557,0.023556863176768424,0.024237317449123337,0.030986433565899293
risk,congested,2036,0.12177175337306492,36.65123708895462,10.0,2.0664311613964954,196,3532,531.8399999999999,21.93877551020408,0,123.59791666666666,360.0,0.7473106680203787,0.2964145223750712,0.08114127559043086,0.030242562982575733,0.07928865254418188
cvoi,congested,2036,0.0977504399291638,29.947927574780174,11.666666666666666,2.404534712064604,718,12932,1659.84,27.57660167130919,718,2.2444444444444445,10.0,0.9798297622510814,0.3120024523836852,0.023756629797496074,0.02409971806821719,0.031142959467256703
periodic_all,congested,2037,0.10225626496088305,31.83840628143129,11.666666666666666,2.1159097156621094,720,12960,1663.2,25.555555555555557,720,90.92361111111111,360.0,0.5074634192477813,0.3121220137667437,0.02116724504685451,0.027952766446427586,0.04778303458350644
round_robin,congested,2037,0.09862317927743548,30.17067994049401,13.333333333333334,3.054870939947049,720,12960,1663.2,25.555555555555557,720,2.374305555555556,12.0,0.9930581017615508,0.32072722805809295,0.021805956077560095,0.02324484931543299,0.02871468365865592
error_trigger,congested,2037,0.09657744829320047,29.957087467909716,11.666666666666666,2.1159097156621094,720,12824,1646.8799999999999,25.555555555555557,720,4.754166666666666,39.0,0.8148631749001425,0.31211681932492136,0.022197394743197523,0.022842294753408834,0.029153284351274202
aoi,congested,2037,0.09680350511700044,29.851120690952456,12.5,2.6890276476503145,720,12946,1661.52,25.555555555555557,718,1.976388888888889,7.0,0.9972475003756132,0.31492162697524767,0.021633221253672726,0.02285286068929875,0.027806311549782567
risk,congested,2037,0.10348955580245947,30.916355292189763,11.38888888888889,2.3142465000102646,192,3456,522.72,25.0,0,136.55138888888888,360.0,0.7629185830228278,0.298937015016912,0.03928540716299187,0.027952766446427586,0.04778303458350644
cvoi,congested,2037,0.09641050775172849,29.876434704852404,10.833333333333334,2.0913249799065596,718,12906,1656.72,25.62674094707521,718,2.198611111111111,8.0,0.9753569396133109,0.31207748825087195,0.02161404358089282,0.023532656552321844,0.028417842622827344
periodic_all,congested,2038,0.10971599300003149,33.73587290071436,11.944444444444445,2.4034415933324036,720,12960,1663.2,25.27777777777778,720,90.93263888888889,360.0,0.5075634244007471,0.31487078764907017,0.022339951683611203,0.05117393358131412,0.05047929908613046
round_robin,congested,2038,0.10117654118072653,30.49855829662987,13.055555555555555,4.349727604617937,720,12960,1663.2,25.27777777777778,720,2.251388888888889,11.0,0.9993819567771463,0.3248379930091014,0.02272845568407353,0.03043391098480332,0.026705805044927904
error_trigger,congested,2038,0.09882113482354199,30.47195394016596,11.944444444444445,2.40101748808754,720,12934,1660.08,25.27777777777778,720,4.786111111111111,33.0,0.7634367097152823,0.314698802400654,0.0223619926394159,0.030284589650893517,0.02793915460320449
aoi,congested,2038,0.09877174742035484,30.151760990191605,11.666666666666666,2.639807478094276,720,12966,1663.9199999999998,25.27777777777778,718,1.9826388888888888,7.0,0.9990984729652844,0.3148347528235588,0.0226039747623572,0.03049437955954392,0.027153882535959392
risk,congested,2038,0.1316422887569469,39.6195489169498,11.11111111111111,2.0567985757888385,230,4142,605.04,26.08695652173913,0,71.18611111111112,360.0,0.4948176226842033,0.2978688043749814,0.13841032952547777,0.03981072204119792,0.05047929908613046
cvoi,congested,2038,0.0986600883648178,30.290390864330668,12.222222222222221,2.3602085305690705,718,12896,1655.52,25.20891364902507,718,2.1479166666666667,10.0,0.9812845441729465,0.3151124770219911,0.02295871664775437,0.02998086975784617,0.026588290031679524
periodic_all,congested,2039,0.10616936618270037,32.738118787929956,11.38888888888889,2.1235516046580574,720,12960,1663.2,25.416666666666668,720,90.93194444444444,360.0,0.5075557194155917,0.3108266921686599,0.02154933238336164,0.038896039643542615,0.05340540053523732
round_robin,congested,2039,0.0993656781987568,30.04679720516641,12.222222222222221,3.809724186097318,720,12960,1663.2,25.416666666666668,720,2.3499999999999996,12.0,0.9980115513969561,0.3200266505813218,0.021955994464246877,0.022072964585238886,0.03340710316421964
error_trigger,congested,2039,0.09787747447036459,30.26395708612104,11.38888888888889,2.1235516046580574,720,12736,1636.32,25.416666666666668,720,5.014583333333333,41.0,0.7396981577427216,0.31041777761246964,0.021871318747587055,0.023618977709596617,0.035601823811805024
aoi,congested,2039,0.0977072086741145,29.976917192903638,11.944444444444445,2.6693359789737685,720,12958,1662.96,25.416666666666668,718,1.9916666666666667,8.0,0.9986576789927948,0.3133123659609998,0.02156935304310879,0.022169589100942702,0.03377752659140671
risk,congested,2039,0.10705706444868585,31.66103170066945,10.833333333333334,2.0446915307658964,186,3350,510.0,25.806451612903224,0,129.99930555555557,360.0,0.7608017349731122,0.29490365851563183,0.043048656727480365,0.036870542016393906,0.05340540053523732
cvoi,congested,2039,0.09771891459877818,30.157105402286724,11.944444444444445,2.37993850726038,718,12872,1652.6399999999999,25.487465181058496,718,2.176388888888889,9.0,0.9782427168172071,0.3122183084036342,0.021818572791186285,0.02283673396253287,0.0340020432377594
periodic_all,congested,2040,0.17738715612631578,58.70562788092907,11.944444444444445,2.572120298891798,720,12960,1663.2,24.72222222222222,720,90.92222222222222,360.0,0.5074480265751502,0.3154104980566757,0.022390881335103772,0.03292967012484316,0.33881757498864046
round_robin,congested,2040,0.1001128888264458,30.25341376036887,12.777777777777779,3.7025987312254127,720,12960,1663.2,24.72222222222222,720,2.332638888888889,11.0,0.9960462294508377,0.3218552445473612,0.022270953194213065,0.02831127861897444,0.02801407894523452
error_trigger,congested,2040,0.09953818134707662,30.72902626388545,11.944444444444445,2.571628338379754,720,12898,1655.76,24.72222222222222,720,4.254166666666666,33.0,0.8194192881538629,0.3152459111931688,0.023202987219760916,0.02827637468271397,0.03142745229266276
aoi,congested,2040,0.09813835470299428,30.08128668717476,11.666666666666666,2.5257791786080186,720,12974,1664.8799999999999,24.72222222222222,718,1.986111111111111,7.0,0.9989419002453436,0.3134025079696262,0.02234448379967109,0.028437282147137803,0.028369144895542067
risk,congested,2040,0.14702869178557515,44.92982014534003,10.277777777777779,1.927575419504108,217,3840,568.8,28.110599078341014,0,94.78750000000001,360.0,0.5499028461443338,0.29229761687871725,0.09789978845563306,0.03292967012484316,0.16498769168310712
cvoi,congested,2040,0.09744881119757631,30.00058213964623,10.833333333333334,2.2872885933791434,719,12960,1663.2,24.617524339360223,718,2.144444444444445,8.0,0.9805682677155806,0.31063585901896446,0.022893196753044385,0.028680863592494315,0.02758532542580205
periodic_all,congested,2041,0.14155303838174943,45.61612069686917,11.11111111111111,1.8474082697556073,720,12960,1663.2,23.47222222222222,720,90.90416666666667,360.0,0.5072479974286291,0.30911091183850165,0.023613378150233448,0.03033392090515495,0.20315394263310765
round_robin,congested,2041,0.10081031824857037,30.536865587702348,13.333333333333334,2.733553841956164,720,12960,1663.2,23.47222222222222,720,2.247916666666667,13.0,0.9989990149245387,0.3156570538101806,0.023582477609263082,0.02935456593072369,0.03464717564411411
error_trigger,congested,2041,0.09969311087635949,30.821277229020637,11.11111111111111,1.8474082697556073,720,12870,1652.3999999999999,23.47222222222222,720,4.064583333333333,26.0,0.8215789066715596,0.3090988173022197,0.024740285665507334,0.02946920148193801,0.0354641390557729
aoi,congested,2041,0.0998061695917033,30.418144909246916,12.222222222222221,2.4500001677439607,720,12976,1665.12,23.47222222222222,718,1.9250000000000003,6.0,0.9978184039275331,0.3123818656734955,0.023582398617090407,0.028761057451489963,0.03449935662473735
risk,congested,2041,0.15600591811835116,48.25371742190897,10.0,1.7686186477287955,243,4334,628.0799999999999,22.22222222222222,3,55.02638888888889,358.0,0.3718771093646594,0.2964966820411461,0.14357193585203018,0.03033392090515495,0.15362113367507335
